cite_key,year,type,title,journal,doi,focus,is_moo,is_mes,is_mcdm,surrogate_signal,matched_moo_terms,matched_mes_terms,matched_mcdm_terms,matched_algorithm_terms,matched_surrogate_terms,matched_ml_terms,matched_proxy_hints
song_multi-objective_2023-1,2023,ARTICLE,Multi-objective optimization of large-scale grid-connected photovoltaic-hydrogen-natural gas integrated energy power station based on carbon emission priority,Int J Hydrogen Energy,10.1016/j.ijhydene.2022.10.121,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,integrated energy; hydrogen,,ga,,,
song_multi-objective_2024,2024,ARTICLE,Multi-objective optimization and long-term performance evaluation of a hybrid solar-hydrogen energy system with retired electric vehicle batteries for off-grid power and heat supply,Int J Hydrogen Energy,10.1016/j.ijhydene.2024.03.105,moo_mes,1,1,0,0,multi-objective; multiobjective; nsga,hybrid renewable energy system; off-grid; hydrogen; electric vehicle,,ga; nsga,,,replace
song_optimal_2023,2023,INCOLLECTION,Optimal Scheduling Design of Distributed Wind-{PV}-hydro Power System Integrated with Pumped Storage Technology via Multi-objective Model,Lecture Notes on Data Engineering and Communications Technologies,10.1007/978-981-97-5098-6_114,moo_only,1,0,0,0,multi-objective,,,ga,,,
soriano_peer--peer_2021,2021,ARTICLE,Peer-to-peer energy trades based on multi-objective optimization,Int J Electr Power Energy Syst,10.1016/j.ijepes.2021.107017,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; micro grid; distributed energy; distributed generation,,bat algorithm,,,
soroudi_practical_2011,2011,ARTICLE,A practical eco-environmental distribution network planning model including fuel cells and non-renewable distributed energy resources,Renew. Energy,10.1016/j.renene.2010.06.019,moo_mes,1,1,0,0,multi-objective; multiobjective; nsga,distributed energy; distributed generation,,ga; nsga,,,
souza_towards_2023,2023,INPROCEEDINGS,Towards a Low Carbon Future: Evaluating Scenarios for an Energy Community through a Multi-Objective Optimisation Approach,"International Conference on Efficiency, Cost, Optimization, Simulation and Environmental Impact of Energy Systems",10.52202/069564-0235,moo_mes,1,1,0,0,multi-objective; multiobjective,energy community; off-grid; district heating,,ga,,,
souza_multi-objective_2024,2024,ARTICLE,Multi-Objective Optimization of an Energy Community Powered by a Distributed Polygeneration System,Energies,10.3390/en17133085,moo_mes,1,1,0,0,multi-objective; multiobjective,energy community; energy communities; district heating,,ga,,,
soykan_optimal_2022,2022,ARTICLE,Optimal sizing of an isolated microgrid with electric vehicles using stochastic programming,Sustain. Energy Grids Netw.,10.1016/j.segan.2022.100850,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; electric vehicle; electric vehicles,,ga,,,
spyropoulos_extending_2011,2011,INPROCEEDINGS,Extending design capabilities of {SysML} with trade-off analysis: Electrical microgrid case study,Elsevier B.V,10.1016/j.procs.2013.01.012,moo_mes_surrogate,1,1,0,1,multi-criteria,microgrid,,,metamodel,,
sree_lakshmi_g_integrating_2025,2025,INPROCEEDINGS,Integrating {AI} and Multi-objective Optimization for Enhanced Microgrid Energy Management Using Quadratic Programming,{EDP} Sciences,10.1051/e3sconf/202561602007,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid,,,,neural network; machine learning,
sreenivasulu_reddy_optimal_2023,2023,ARTICLE,Optimal Allocation of Renewable Sources with Battery and Capacitors in Radial Feeders for Reliable Power Supply Using Pathfinder Algorithm,J. Sol. Energy. Res.,10.22059/jser.2023.358718.1299,moo_only,1,0,0,0,multi-objective,,,ga,,,
srinivasan_trade-offs_2025,2025,ARTICLE,"Trade-offs of affordability, sustainability and security in the optimal design of multi-energy systems",Appl. Energy,10.1016/j.apenergy.2025.125299,moo_mes,1,1,0,0,multi-objective,multi-energy; chp,,ga,,,
srivastava_interactive_2024,2024,ARTICLE,An interactive class topper optimization with energy management scheme for an interconnected microgrid,Electr Eng,10.1007/s00202-023-02048-2,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids,,,,,
srivastava_optimal_2024,2024,ARTICLE,Optimal power scheduling of microgrid considering renewable sources and demand response management,Cluster Comput.,10.1007/s10586-024-04669-z,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid,,particle swarm; pso,,,
stadler_model-based_2016,2016,ARTICLE,Model-based optimization of distributed and renewable energy systems in buildings,Energy Build.,10.1016/j.enbuild.2016.03.051,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed energy,,ga,,,
stadler_contribution_2018,2018,ARTICLE,Contribution of model predictive control in the integration of renewable energy sources within the built environment,Front. Energy Res.,10.3389/fenrg.2018.00022,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed energy,,,,,
stadler_swiss_2017,2017,INPROCEEDINGS,The swiss potential of model predictive control for building energy systems,Institute of Electrical and Electronics Engineers Inc,10.1109/ISGTEurope.2017.8260100,moo_only,1,0,0,0,multi-objective; multiobjective,,,,,,
starke_multi-objective_2018,2018,ARTICLE,Multi-objective optimization of hybrid {CSP}+{PV} system using genetic algorithm,Energy,10.1016/j.energy.2017.12.116,moo_only,1,0,0,0,multi-objective; multiobjective; pareto,,,genetic algorithm; ga,,,
stevanato_planning_2023,2023,ARTICLE,Planning third generation minigrids: Multi-objective optimization and brownfield investment approaches in modelling village-scale on-grid and off-grid energy systems,Renew. Sustain. Energy Transiti.,10.1016/j.rset.2023.100053,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; off-grid,,,,,
strauch_model_2024,2024,ARTICLE,Model predictive control for demand flexibility of a residential building with multiple distributed energy resources,Energy Build.,10.1016/j.enbuild.2023.113884,moo_mes,1,1,0,0,multiobjective; multi-criteria,distributed energy; electric vehicle,,ga,,,
su_optimal_2023,2023,ARTICLE,Optimal placement and capacity sizing of energy storage systems via {NSGA}-{II} in active distribution network,Front. Energy Res.,10.3389/fenrg.2022.1073194,moo_only,1,0,0,0,multi-objective; multiobjective; pareto; non-dominated; nsga,,,genetic algorithm; ga; nsga,,,
su_multi-objective_2017,2017,ARTICLE,Multi-objective optimization method of multi-source independent microgrid based on modified {CPSO},Dianli Xitong Baohu yu Kongzhi,10.7667/PSPC161935,moo_mes,1,1,0,0,multi-objective,microgrid; stand-alone,,particle swarm; pso,,,
su_optimal_2024,2024,INPROCEEDINGS,Optimal configuration and dispatch of distribution network based on wind-solar-hydrogen coupling,Institute of Electrical and Electronics Engineers Inc,10.1109/AEES63781.2024.10872558,moo_mes,1,1,0,0,multi-objective; multiobjective,integrated energy; hydrogen,,particle swarm; pso,,,
su_multi-dimensional_2023,2023,ARTICLE,Multi-dimensional comparison and multi-objective optimization of geothermal-assisted Carnot battery for photovoltaic load shifting,Energy Convers. Manage.,10.1016/j.enconman.2023.117156,moo_only,1,0,0,0,multi-objective; multiobjective,,,ga,,,
su_sensitivity_2023,2023,ARTICLE,Sensitivity analysis and exergoeconomic optimization of an improved He-{CO}2 cascade Brayton cycle for concentrated solar power,Energy Convers. Manage.,10.1016/j.enconman.2023.116756,moo_only,1,0,0,0,multi-objective; multiobjective,,,ga,,,
su_multi-criteria_2022,2022,ARTICLE,Multi-criteria assessment of an environmentally-friendly scheme integrating solid oxide fuel cell hybrid power and renewable energy auxiliary supply,J. Clean. Prod.,10.1016/j.jclepro.2022.133410,moo_only,1,0,0,0,multi-objective; multiobjective; multi-criteria,,,ga,,,replace
subba_rami_reddy_hybrid_2024,2024,ARTICLE,A hybrid {YDSE} - {THDCNN} approach based multi objective optimization of energy management for renewable energy sources with electric vehicles,J. Energy Storage,10.1016/j.est.2024.113402,moo_mes,1,1,0,0,multi objective,microgrid; electric vehicle; electric vehicles,,genetic algorithm; ga; particle swarm; pso,,neural network; convolutional neural,
subramanian_evaluation_2021,2021,ARTICLE,An evaluation on wind energy potential using multi-objective optimization based non-dominated sorting genetic algorithm {III},Sustainability,10.3390/su13010410,moo_only,1,0,0,0,multi-objective; non-dominated; nsga,,,genetic algorithm; ga; nsga,,,
sudhakar_maximum_2022,2022,ARTICLE,Maximum exploitation of electric vehicle storage in smart micro grids with stochastic renewable sources,J. Energy Storage,10.1016/j.est.2022.104029,moo_mes,1,1,0,0,multi objective; multiobjective,microgrid; micro grid; electric vehicle; electric vehicles,,,,neural network,
sudhakar_ev_2024,2024,ARTICLE,{EV} Fleet Energy Management Strategy For Smart Microgrids Considering Multiple Objectives: Techno-Economic Perspective,Arab. J. Sci. Eng.,10.1007/s13369-024-09209-w,moo_mes,1,1,0,0,multi-objective,microgrid; microgrids; electric vehicle; electric vehicles,,,,,
sudhakar_multi-objective_2023,2023,INPROCEEDINGS,A Multi-Objective Optimization Model for Microgrid Optimal Operation with Cooperative Game Theory Approach,Institute of Electrical and Electronics Engineers Inc,10.1109/INDICON59947.2023.10440922,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; microgrids; distributed energy,,ga,,,
sultan_improved_2021,2021,ARTICLE,An improved artificial ecosystem optimization algorithm for optimal configuration of a hybrid {PV}/{WT}/{FC} energy system,Alexandria Engineering Journal,10.1016/j.aej.2020.10.027,moo_mes,1,1,0,0,multi-objective; multiobjective,hybrid renewable energy system; hybrid renewable energy systems; off-grid; hydrogen,,ga; particle swarm; pso; grey wolf; gwo,,,
sumesh_multi-agent_2023,2023,ARTICLE,Multi-agent based coalition formation of prosumers in microgrids using the ∗ goal modelling,Int. J. Knowledge-Based Intell. Eng. Syst.,10.3233/KES-230902,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids,,ga,,,
sun_multi-objective_2021,2021,ARTICLE,"A multi-objective optimization model for fast electric vehicle charging stations with wind, {PV} power and energy storage",J. Clean. Prod.,10.1016/j.jclepro.2020.125564,moo_mes,1,1,1,0,multi-objective; multi objective; multiobjective; mopso,electric vehicle,topsis,genetic algorithm; particle swarm; pso; mopso,,,
sun_quick_2024,2024,ARTICLE,Quick Hosting Capacity Evaluation Based on Distributed Dispatching for Smart Distribution Network Planning with Distributed Generation,J. Mod. Power Syst. Clean Energy,10.35833/MPCE.2022.000604,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; distributed generation,,,,,speed up
sun_optimal_2022,2022,ARTICLE,Optimal design of residential type micro-grid power supply system with multi-energy complementary,Electrical Measurement Instrum.,10.19753/j.issn1001-1390.2022.12.015,moo_mes,1,1,0,0,multi-objective; nsga,multi-energy; micro-grid; distributed energy,,genetic algorithm; ga; nsga,,,
sun_multi-objective_2024,2024,INPROCEEDINGS,Multi-objective Optimization Scheduling of Microgrids considering Operational and Environmental Costs,Institute of Electrical and Electronics Engineers Inc,10.1109/IMCEC59810.2024.10575372,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids,,ga; particle swarm; pso,,,
sun_optimization_2024,2024,ARTICLE,Optimization and scheduling scheme of park-integrated energy system based on multi-objective Beluga Whale Algorithm,Energy Rep.,10.1016/j.egyr.2024.05.073,moo_mes,1,1,0,0,multi-objective; multiobjective; non-dominated; nsga; mopso,integrated energy,,genetic algorithm; ga; nsga; pso; mopso; beluga whale,,,
sun_capacity_2021,2021,ARTICLE,Capacity Configuration Method of Hybrid Energy Storage System in Microgrids Based on a Non-cooperative Game Model,{QNH}.,10.19705/j.cnki.issn2096-5125.2021.05.005,moo_mes,1,1,0,0,multi-objective,microgrid; microgrids,,genetic algorithm; ga,,,
sun_multi-level_2016,2016,INPROCEEDINGS,Multi-level Day-ahead Energy Dispatching Method Based on Improving New Energy Consumption Capacity,{IEEE} Computer Society,10.1109/CICED56215.2022.9929081,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed energy; distributed generation; electric vehicle; electric vehicles,,,,,
sun_integrated_2023,2023,INPROCEEDINGS,Integrated Optimal Scheduling Strategy for {VSG} Microgrids Based on Improved Multi-objective Genetic Algorithm,Institute of Electrical and Electronics Engineers Inc,10.1109/ACPEE56931.2023.10135847,moo_mes,1,1,0,0,multi-objective; multiobjective; nsga,microgrid; microgrids,,genetic algorithm; ga; nsga,,,computation time
sun_multi-objective_2021-1,2021,ARTICLE,Multi-objective robust optimization of multi-energy microgrid with waste treatment,Renew. Energy,10.1016/j.renene.2021.06.041,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,multi-energy; multi energy; microgrid; micro grid; microgrids,,,,,
sun_multi-objective_2017,2017,INPROCEEDINGS,Multi-objective energy management for we-energy in Energy Internet using reinforcement learning,Institute of Electrical and Electronics Engineers Inc,10.1109/SSCI.2017.8285243,moo_mes_surrogate,1,1,0,1,multi-objective; multi objective; multiobjective,combined heat and power; chp,,,,machine learning,accelerate
sun_passivity-based_2024,2024,ARTICLE,Passivity-Based Stability Analysis of {DC} Microgrids Using Physically Decoupled Model,{IEEE} Trans Power Syst,10.1109/TPWRS.2023.3339815,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids,,ga,,,
sun_multi-objective_2022,2022,ARTICLE,Multi-objective optimization dispatching of a micro-grid considering uncertainty in wind power forecasting,Energy Rep.,10.1016/j.egyr.2022.01.175,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective; non-dominated,microgrid; micro-grid,,genetic algorithm; bat algorithm,,support vector,
sun_optimal_2023,2023,INPROCEEDINGS,An Optimal Dispatch Strategy for A Distributed Microgrid Using Snake Optimizer,Institute of Electrical and Electronics Engineers Inc,10.1109/ICCSIE55183.2023.10175294,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids,,,,,
surender_reddy_multi-objective_2018,2018,ARTICLE,Multi-objective optimal power flow in the presence of intermittent renewable energy sources,Int. J. Eng. Technol.,10.14419/ijet.v7i4.18653,moo_only,1,0,0,0,multi-objective,,,,,,
sutar_multi-criteria_2019,2019,ARTICLE,Multi-criteria optimization of a hybrid renewable energy for standalone electrification,Int. J. Adv. Sci. Technol.,,moo_mes,1,1,0,0,multi-criteria,standalone,,ga,,,
swief_optimal_2020,2020,ARTICLE,Optimal energy management integrating plug in hybrid vehicle under load and renewable uncertainties,{IEEE} Access,10.1109/ACCESS.2020.3026450,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; electric vehicle; electric vehicles,,ga,,,
tabak_fractional_2022,2022,ARTICLE,Fractional order frequency proportional-integral-derivative control of microgrid consisting of renewable energy sources based on multi-objective grasshopper optimization algorithm,Trans Inst Meas Control,10.1177/01423312211034660,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro-grid; microgrids,,genetic algorithm; ga,,,
taha_multi-objective_2022,2022,ARTICLE,"Multi-Objective Optimization for Optimal Allocation and Coordination of Wind and Solar {DGs}, {BESSs} and Capacitors in Presence of Demand Response",{IEEE} Access,10.1109/ACCESS.2022.3149135,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed generation,,ga,,,
taha_droop_2023,2023,ARTICLE,Droop Control Optimization for Improved Power Sharing in {AC} Islanded Microgrids Based on Centripetal Force Gravity Search Algorithm,Energies,10.3390/en16247953,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; standalone,,,,,
taha_power_2024,2024,INPROCEEDINGS,Power Sharing Enhancement of Standalone Microgrid using Primary Control Optimization,Institute of Electrical and Electronics Engineers Inc,10.1109/ICGEA60749.2024.10561221,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; standalone,,,,,
tahir_economic_2022,2022,ARTICLE,Economic Emission and Energy Scheduling for Renewable Rich Network Using Bio-Inspired Optimization,{IEEE} Access,10.1109/ACCESS.2022.3194012,moo_only,1,0,0,0,multi-objective; multi objective; multiobjective; pareto,,,particle swarm; pso,,,
tai_multi-objective_2022,2022,ARTICLE,Multi-objective optimisation with hybrid machine learning strategy for complex catalytic processes,Energy. {AI}.,10.1016/j.egyai.2021.100134,moo_only,1,0,0,1,multi-objective; multiobjective; pareto; non-dominated; nsga,,,genetic algorithm; ga; nsga,surrogate,neural network; machine learning,surrogate
tai_dynamic_2023,2023,ARTICLE,Dynamic optimisation of {CO}2 electrochemical reduction processes driven by intermittent renewable energy: Hybrid deep learning approach,Digit. Chem. Eng.,10.1016/j.dche.2023.100123,moo_only,1,0,0,1,multi-objective; nsga,,,ga; nsga,surrogate,deep learning; lstm,surrogate
taleb_enhanced_2023,2023,ARTICLE,An Enhanced Hybrid Rhino Herd–{PSO} Optimizer for Optimal Technical and Economic Operation of Power Systems Considering Environmental Concerns,Electr. Power Comp. Syst.,10.1080/15325008.2023.2241864,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,distributed generation,,ga; particle swarm; pso,,,
talebi_economic-environmental_2024,2024,INPROCEEDINGS,Economic-Environmental Analysis of Smart Power System in the Presence of Dynamic Line Rating and Energy Storage System,Institute of Electrical and Electronics Engineers Inc,10.1109/ICTEM60690.2024.10632030,moo_only,1,0,0,0,multi-objective,,,ga,,,
tan_stochastic_2019,2019,ARTICLE,"Stochastic Multi-Objective Optimized Dispatch of Combined Cooling, Heating, and Power Microgrids Based on Hybrid Evolutionary Optimization Algorithm",{IEEE} Access,10.1109/ACCESS.2019.2955515,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; non-dominated; nsga,"microgrid; micro grid; microgrids; cchp; combined cooling, heating, and power; chp",,genetic algorithm; ga; nsga,,,approximation
tan_multi-objective_2020,2020,ARTICLE,Multi-objective energy management of multiple microgrids under random electric vehicle charging,Energy,10.1016/j.energy.2020.118360,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective; pareto,microgrid; microgrids; electric vehicle; electric vehicles,,ga; differential evolution,,neural network; deep learning,
tan_stochastic_2019-1,2019,ARTICLE,Stochastic Multi-objective Economic Dispatch of Micro-grid Based on {CoNSGA}-Ⅱ,Gaodianya Jishu,10.13336/j.1003-6520.hve.20190410030,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; non-dominated; nsga,micro-grid; micro grid,,genetic algorithm; ga; nsga,,,
tan_iteration-free_2024,2024,ARTICLE,An iteration-free hierarchical method for the energy management of multiple-microgrid systems with renewable energy sources and electric vehicles,Appl. Energy,10.1016/j.apenergy.2023.122380,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro-grid; microgrids; electric vehicle; electric vehicles,,ga,,neural network,
tan_economic_2024,2024,ARTICLE,"Economic and Technological Optimization of Hybrid Rural Microgrid with Wind, {PV}, Biogas, Storage, {AC}, and {DC}",Zhongguo Dianli,10.11930/j.issn.1004-9649.202401017,moo_mes,1,1,0,0,multi-objective,multi energy; microgrid,,ga,,,
tan_study_2024,2024,ARTICLE,"Study on the Economic and Technical Optimization of Hybrid Rural Microgrids Integrating Wind, Solar, Biogas, and Energy Storage with {AC}/{DC} Conversion",{EAI} Endorsed Trans. Energy Web,10.4108/ew.5803,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; multi energy; microgrid; microgrids,,ga,,,
tan_multi-objective_2020-1,2020,ARTICLE,Multi-objective optimization of combined wind-solar-thermal power dispatching strategy considering economic-environmental equilibrium,Dianli Jianshe,10.12204/j.issn.1000-7229.2020.08.015,moo_only,1,0,0,0,multi-objective,,,,,,
tan_research_2022,2022,ARTICLE,Research on Low-Carbon Optimization Strategy of Regional Power Supply Based on Large-Scale V2G,Dianli Jianshe,10.12204/j.issn.1000-7229.2022.12.006,moo_mes,1,1,0,0,multi-objective,electric vehicle; electric vehicles,,,,,
tan_multi-objective_2020-2,2020,ARTICLE,A multi-objective optimization dispatching and adaptability analysis model for wind-{PV}-thermal-coordinated operations considering comprehensive forecasting error distribution,J. Clean. Prod.,10.1016/j.jclepro.2020.120407,moo_only,1,0,0,0,multi-objective; multiobjective,,,,,,instead of
tan_energy_2019,2019,ARTICLE,Energy transaction mode in the regional multi-microgrid connected distribution network considering wind power accommodation,Dianli Jianshe,10.3969/j.issn.1000-7229.2019.07.001,moo_mes,1,1,0,0,multi-objective; nsga,microgrid; microgrids,,genetic algorithm; ga; nsga,,,
tan_false_2022,2022,ARTICLE,False Data Injection Cyber-Attacks Detection for Multiple {DC} Microgrid Clusters,Appl. Energy,10.1016/j.apenergy.2021.118425,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids,,ga,,,
tan_multi-objective_2014,2014,ARTICLE,Multi-objective optimization of hybrid energy storage and assessment indices in microgrid,Dianli Xitong Zidonghue,10.7500/AEPS20130719005,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro grid; microgrids,,particle swarm; pso,,,
tan_multi-objective_2016,2016,ARTICLE,Multi-objective optimal sizing method for distributed power of wind-solar-diesel-battery independent microgrid based on improved electromagnetism-like mechanism,Dianli Xitong Baohu yu Kongzhi,10.7667/PSPC151042,moo_mes,1,1,0,0,multi-objective,microgrid; distributed generation,,,,,
tan_data_2022,2022,ARTICLE,Data Mining Based Integrated Electric-Gas Energy System Multi-Objective Optimization,Energy Eng,10.32604/ee.2022.019550,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; integrated energy,,ga,,,
tanaka_multi-objective_2018,2018,ARTICLE,Multi-objective optimization using two-stage {EMO} for renewable energy management in medical facility,Int. J. Renew. Energy Res.,,moo_only,1,0,0,0,multi-objective; multiobjective,,,,,,
tang_comprehensive_2022,2022,ARTICLE,Comprehensive performance evaluation and optimization of a liquid carbon dioxide energy storage system with heat source,Appl Therm Eng,10.1016/j.applthermaleng.2022.118957,moo_only,1,0,0,0,multi-objective; multiobjective,,,ga,,,
tang_electric-gas_2023,2023,INPROCEEDINGS,Electric-Gas Integrated Energy Dispatch Based on Multi-ob jective Gray Wolf Algorithm,Institute of Physics,10.1088/1742-6596/2503/1/012086,moo_mes,1,1,0,0,multi-objective; multiobjective,integrated energy; electricity-gas,,ga; grey wolf; gwo,,,
tang_short-term_2025,2025,ARTICLE,Short-term optimal scheduling and comprehensive assessment of hydro-photovoltaic-wind systems augmented with hybrid pumped storage hydropower plants and diversified energy storage configurations,Appl. Energy,10.1016/j.apenergy.2025.125787,moo_mes,1,1,0,0,multi-objective; multiobjective; multi-criteria,multi-energy; multi energy,,ga,,,
tang_design_2023,2023,INPROCEEDINGS,Design Hydro-Solar-Wind Multi-energy Complementary System via Multi-Objective Optimization,Institute of Electrical and Electronics Engineers Inc,10.1109/ICEPT59018.2023.10492265,moo_mes,1,1,0,0,multi-objective; multiobjective; non-dominated,multi-energy; multi energy,,genetic algorithm; ga,,,
tang_time-varying_2025,2025,ARTICLE,Time-varying cost modeling and maintenance strategy optimization of plateau wind turbines considering degradation states,Appl. Energy,10.1016/j.apenergy.2024.124464,moo_only,1,0,0,0,multi-objective; multiobjective,,,,,,
tang_thermo-economic_2021,2021,INPROCEEDINGS,Thermo-economic analysis and multi-objective optimization of a novel {CCHP} system driven by geothermal energy,Scanditale {AB},10.46855/energy-proceedings-9846,moo_mes,1,1,0,0,multi-objective; multiobjective,cchp; chp,,ga,,,
tang_multi-objective_2019,2019,ARTICLE,Multi-Objective Optimization of User Association in {HetNets} with Hybrid Power Supply,{IEEE} Trans. Green Commun. Networking,10.1109/TGCN.2019.2928326,moo_only,1,0,0,0,multi-objective; multiobjective,,,,,,
tang_reliable_2023,2023,ARTICLE,Reliable design optimization for industrial hybrid energy systems with uncertain sustainable energy,Energy Convers. Manage.,10.1016/j.enconman.2023.116963,moo_only,1,0,0,0,multi-objective; multi objective; multiobjective; pareto,,,ga,,,
tang_day-ahead_2023,2023,INPROCEEDINGS,Day-ahead multi-objective optimization of {CHP} unit with heat storage considering flexibility,Institute of Physics,10.1088/1742-6596/2527/1/012018,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; nsga,microgrid; combined heat and power; chp,,ga; nsga,,,
tang_solving_2024,2024,ARTICLE,Solving Engineering Optimization Problems Based on Multi-Strategy Particle Swarm Optimization Hybrid Dandelion Optimization Algorithm,Biomimetics,10.3390/biomimetics9050298,moo_mes,1,1,0,0,multi-objective,microgrid,,particle swarm; pso,,neural network,
tang_analysis_2018,2018,INPROCEEDINGS,Analysis of controlled islanding in multi-infeed {HVDC} systems,Institution of Engineering and Technology,10.1049/cp.2018.1776,moo_only,1,0,0,0,multi-objective; multiobjective,,,,,,
tang_research_2023,2023,INPROCEEDINGS,Research on Capacity Configuration Optimization of Multi-Energy Complementary System Using Deep Reinforce Learning,Institute of Electrical and Electronics Engineers Inc,10.1109/ICPES59999.2023.10400148,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; multi energy,,ga,,deep learning,
tang_t_research_2022,2022,INPROCEEDINGS,Research on multi-objective optimal scheduling of virtual power plant based on self-supplied coal-fired power plants,{IOP} Publishing Ltd,10.1088/1755-1315/983/1/012019,moo_mes,1,1,0,0,multi-objective,virtual power plant,,particle swarm,,,
tang_w_research_2020,2020,INPROCEEDINGS,Research on energy transaction mode of regional microgrid cluster and distribution network considering wind power uncertainty,Institute of Physics Publishing,10.1088/1755-1315/467/1/012208,moo_mes,1,1,0,0,multi-objective; multiobjective; nsga,microgrid; microgrids,,ga; nsga,,,
tang_w_energy_2020,2020,INPROCEEDINGS,An energy management model for isolated microgrid community considering operation flexibility,Institute of Physics Publishing,10.1088/1755-1315/467/1/012107,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids,,,,,
tangi_designing_2025,2025,ARTICLE,Designing integrated and resilient multi-energy systems via multi-objective optimization and scenario analysis,Appl. Energy,10.1016/j.apenergy.2025.125281,moo_mes,1,1,0,0,multi-objective; mopso; moea,multi-energy,,ga; pso; mopso; moea,,,
tanigawa_multi-objective_2023,2023,INPROCEEDINGS,Multi-Objective Optimization With Multiple Load Control Strategy,Institute of Electrical and Electronics Engineers Inc,10.1109/GPECOM58364.2023.10175782,moo_only,1,0,0,0,multi-objective; multiobjective,,,ga,,,
tanyildizi_agir_multi-objective_2021,2021,ARTICLE,Multi-objective optimization of microgrids based on recent metaheuristic methods,Teh. Vjesn.,10.17559/TV-20200112201457,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro-grid; micro grid; microgrids,,ga; particle swarm; pso,,,
tao_techno-economic_2023,2023,ARTICLE,Techno-economic examination and optimization of a combined solar power and heating plant to achieve a clean energy conversion plant,Process Saf. Environ. Prot.,10.1016/j.psep.2023.03.082,moo_only,1,0,0,0,multi-objective; multiobjective; pareto,,,ga,,,
tao_multi-objective_2016,2016,INPROCEEDINGS,Multi-objective optimization model of combined cooling heating and power system based on solar energy,Institute of Electrical and Electronics Engineers Inc,10.1109/ICIEA.2016.7603752,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,cchp; combined cooling heating and power; chp,,,,,
tariq_artificial_2021,2021,ARTICLE,Artificial intelligence assisted technoeconomic optimization scenarios of hybrid energy systems for water management of an isolated community,Sustainable Energy Technol. Assess.,10.1016/j.seta.2021.101561,moo_mes_surrogate,1,1,1,1,multi-objective; multiobjective; multicriteria; pareto; nsga,hybrid renewable energy system; hybrid renewable energy systems; off-grid,multicriteria decision; topsis,genetic algorithm; ga; nsga,surrogate; meta model,neural network,surrogate
tariq_exergy-based_2022,2022,ARTICLE,"Exergy-based weighted optimization and smart decision-making for renewable energy systems considering economics, reliability, risk, and environmental assessments",Renewable Sustainable Energy Rev,10.1016/j.rser.2022.112445,moo_mes,1,1,0,0,multi-objective; multiobjective,integrated energy,,ga,,,
tashviri_method_2020,2020,ARTICLE,Method for {EV} charging in stochastic smart microgrid operation with fuel cell and renewable energy source ({RES}) units,{IET} Electr. Syst. Transp.,10.1049/iet-est.2019.0013,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; electric vehicle; electric vehicles,,ga,,,
tavagnutti_multi-objective_2023,2023,INPROCEEDINGS,A Multi-objective Optimization for the Power Management of Shipboard Zonal {DC} Microgrids,Institute of Electrical and Electronics Engineers Inc,10.1109/ESTS56571.2023.10220500,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; microgrids,,,,,
